id;btag;accountid;catid;partnerid;amount;memo;transferid;isUmbuchung
46932;2022-02-01;2;10050;837;-42861; KV326248202 01.02.2022 - 28.02.20 22 428,61 ;;0
46933;2022-02-01;43;11103;1234;-63584;;;0
46934;2022-02-01;11;10050;1144;-53330;EREF+0408418900000017082675100000002 MREF+0001747993 CRED+DE54DBK00000054093 SVWZ+4084189.0 KRANKEN 4 36,95  ;;0
46936;2022-02-05;46;10028;416;-8881;;;0
46937;2022-02-06;46;1000;1987;-16744;;;0
46938;2022-02-04;46;11065;1987;-16500;Ulli Bioswingstab;46937;0
46939;2022-02-04;46;11076;1987;-244;Lamm Pansen;46937;0
46940;2022-02-08;2;46;122;-88839;;;0
46941;2022-02-08;2;11;122;90000;;;0
46942;2022-02-09;11;11062;2001;-49900;Physio Ulli;;0
46943;2022-02-10;2;10031;1842;-10000; ABPlan6700068178, VK200500386906, G as 100.00 EUR, Im Apfelgarten 24, D ahme 23747 ;;0
46944;2022-02-11;46;10028;557;-5636;;;0
46945;2022-02-11;46;10028;557;-9044;;;0
46947;2022-02-12;11;11065;2002;-14214;Einlagen Ulli;;0
46948;2022-02-15;2;10032;1361;-5000;Wasser;;0
46949;2022-02-15;2;11076;1377;-2500;HUNDESTEUER;;0
46950;2022-02-15;2;10035;1791;-6400;Abschlag Strom;;0
46951;2022-02-17;46;10028;554;-3517;;;0
46952;2022-02-17;46;10028;416;-7795;;;0
46953;2022-02-18;2;11046;517;-7280; Abo 4025684897 SPIEGEL Gesamtbetrag EUR 72,80 incl. 7,00 MWST EUR 4,76 ;;0
46954;2022-02-22;2;11076;1859;-5376; Bitiba Re. 234765124 ;;0
46955;2022-02-22;2;11;122;-171000; GR22205303758118/2;;0
46956;2022-02-24;11;11076;1900;-3888;;;0
46957;2022-02-25;46;10028;554;-4661;;;0
46958;2022-02-25;46;10028;416;-6924;;;0
46959;2022-02-28;2;7;122;500000;IBAN: DE65200411550283404240 BLZ/BIC: COBADEHD055  ;;0
46960;2022-03-01;46;10028;557;-15258;;;0
46961;2022-03-01;2;10029;1348;-105000;Miete ;;0
46962;2022-03-01;2;11108;1348;-9000;Nebenkostenvorauszahlung;;0
46963;2022-03-01;43;11103;1234;-63584;;;0
46964;2022-03-01;11;10050;1144;-53330;EREF+0408418900000017082675100000002 MREF+0001747993 CRED+DE54DBK00000054093 SVWZ+4084189.0 KRANKEN 4 36,95  ;;0
46965;2022-03-01;2;10050;837;-42861;LASTSCHRIFT / BELASTUNG KV326248202;;0
46966;2022-03-02;11;10022;1899;-1900;;;0
46967;2022-03-02;11;10028;218;-1780;;;0
46968;2022-03-03;46;10036;2004;-1689;Knieschoner Ulli;;0
46969;2022-03-05;46;10028;416;-6454;;;0
46970;2022-03-07;46;1000;254;-11106;;;0
46971;2022-03-07;11;10026;1996;-11319;;;0
46972;2022-03-03;2;1000;1971;0;Holz;;0
46973;2022-03-03;2;10031;1971;-8800;Holz;46972;0
46974;2022-03-03;2;10009;1971;8800;Holz Bar bezahlt ;46972;0
46975;2022-02-24;2;1000;1501;0;;;0
46976;2022-02-24;2;10028;1501;-6500;;46975;0
46977;2022-02-24;2;10009;1501;6500;Wild bar bezahlt;46975;0
46978;2022-03-08;46;10028;557;-6123;;;0
46979;2022-03-08;46;10028;557;-7834;;;0
46982;2022-03-08;27;2050;112;-2961705;;;0
46983;2022-03-08;27;2200;112;1403200;;46982;0
46984;2022-03-08;27;2200;112;644775;;46982;0
46985;2022-03-08;27;10015;112;-390;;46982;0
46986;2022-03-08;27;7;112;-2961315;;46982;0
46987;2022-03-08;26;2050;112;-2393620;;;0
46988;2022-03-08;26;2200;112;1438859;;46987;0
46989;2022-03-08;26;10015;112;-390;;46987;0
46990;2022-03-08;26;19;112;-2393230;;46987;0
46991;2022-03-08;26;2050;111;-5613800;;;0
46992;2022-03-08;26;2200;111;3756031;;46991;0
46993;2022-03-08;26;10015;111;-5490;;46991;0
46994;2022-03-08;26;19;111;-5608310;;46991;0
46995;2022-03-08;25;2050;111;-2808400;;;0
46996;2022-03-08;25;2200;111;2309700;;46995;0
46997;2022-03-08;25;10015;111;-5990;;46995;0
46998;2022-03-08;25;1;111;-2802410;;46995;0
46999;2022-03-07;2;11108;1348;-8747; Nebenkostenabrechnung 2021 offener Betrag 87,47 EUR ;;0
47000;2022-03-08;2;11;122;90000; H822206780903341/4316;;0
47001;2022-03-08;2;46;122;-78460; LANDESBANK BERLIN AG 9136216423 KAR TENABRECHNUNG VOM 2022-03-01 ;;0
47005;2022-03-08;27;2001;2005;9953370;;;0
47006;2022-03-08;27;10015;2005;-5990;;47005;0
47007;2022-03-08;27;7;2005;9959360;;47005;0
47008;2022-03-09;11;11076;1900;-12993;;;0
47009;2022-02-25;11;10015;1472;-600;Girocard;;0
47010;2022-03-09;1;7;122;-2802410;;;0
47011;2022-03-09;19;11;122;-6646164;;;0
47012;2022-03-09;11;7;122;-6660000;;;0
47013;2021-12-31;27;2001;1719;-101504;;;0
47014;2021-12-31;27;7;1719;-101504;;47013;0
47015;2021-12-31;27;2001;1719;-101504;;;0
47016;2021-12-31;27;7;1719;-101504;;47015;0
47017;2022-03-11;46;10028;554;-4920;;;0
47018;2022-03-11;46;10028;416;-8703;;;0
47019;2022-03-10;2;10031;1842;-10000;Gas;;0
47020;2022-03-07;46;10025;254;-9668;Waldläufer Ulli;46970;0
47021;2022-03-07;46;10036;254;-1438;Kleiderstange;46970;0
47022;2022-03-14;2;11020;393;-3600;Internet;;0
47023;2022-03-12;46;10025;254;-6212;Schuhe Ulli;;0
47024;2022-03-15;2;10032;1361;-5000;Wasser;;0
47025;2022-03-15;2;10035;1791;-6400;Abschlag Strom;;0
47026;2022-03-16;46;10025;254;6212;Erstattung Schuhe Ulli ;;0
47027;2022-03-17;46;10028;554;-2938;;;0
47028;2022-03-17;46;10028;416;-4657;;;0
47029;2022-03-17;46;10025;2006;9668;Erstattung Schuhe Ulli;;0
47030;2022-03-18;2;10036;2007;-8800;Schlauch Staubsauger ;;0
47032;2022-03-23;7;1000;1501;0;;;0
47033;2022-03-23;7;10009;1501;5500;;47032;0
47034;2022-03-23;7;10028;1501;-5500;;47032;0
47036;2022-03-23;11;10028;350;-5971;;;0
47037;2022-03-25;11;11062;1844;-7638;Ulli;;0
47039;2022-03-25;2;11;122;-171000;;;0
47040;2022-03-26;46;10028;416;-8702;;;0
47041;2022-03-23;2;11105;244;-6066; 391806560 55,08 ;;0
47042;2022-03-28;2;11020;1994;13200; Aklamio Gutschrift fuer gerwalex ;;0
47043;2022-03-29;11;11076;1900;-2405;;;0
47044;2022-03-31;46;10028;554;-1302;;;0
47045;2022-03-31;46;10028;416;-5382;;;0
47046;2022-04-01;2;10029;1348;-105000;Miete ;;0
47048;2022-04-04;2;10049;1387;-3599;Haftpflicht;;0
47049;2022-04-01;43;11103;1234;-63584;;;0
47050;2022-04-01;11;10050;1144;-53330;EREF+0408418900000017082675100000002 MREF+0001747993 CRED+DE54DBK00000054093 SVWZ+4084189.0 KRANKEN 4 36,95  ;;0
47051;2022-04-01;2;10050;837;-42861;LASTSCHRIFT / BELASTUNG KV326248202;;0
47052;2022-04-01;2;11108;1348;-10000; Nebenkostenvorauszahlung Dahme, Im Apfelgarten 24 ;;0
47054;2022-04-06;2;11;122;90000; IX22209680254837/10444;;0
47055;2022-04-07;46;10028;416;-2563;;;0
47056;2022-04-07;46;10028;416;-6856;;;0
47057;2022-04-07;46;10028;1956;-12596;;;0
47058;2022-04-10;46;1000;254;-8600;;;0
47059;2022-04-08;46;10036;254;-2799;Bettwäsche ;;0
47060;2022-04-08;46;10028;416;-5517;;;0
47061;2022-04-09;46;10036;1949;-640;Küchenutensilien;;0
47062;2022-04-08;2;46;122;-60142;;;0
47065;2022-04-10;46;10036;254;-2799;Bettwäsche;47058;0
47066;2022-04-10;46;10036;254;-4490;Petroleum;47058;0
47067;2022-04-10;46;11076;254;-1311;;47058;0
47068;2022-04-11;2;10031;1842;-10000; ABPlan6700068178, VK200500386906, G as 100.00 EUR, Im Apfelgarten 24, D ahme 23747 ;;0
47070;2022-04-12;46;10028;2009;-4548;Kaffee;;0
47071;2022-04-12;46;10028;557;-5998;;;0
47072;2022-04-12;46;10028;557;-6568;;;0
47073;2022-04-12;46;10028;557;-7344;;;0
47074;2022-04-12;46;10028;416;-10788;;;0
47077;2022-04-14;11;10028;350;-3405;;;0
47078;2022-04-14;11;10022;1899;-1900;;;0
47079;2022-04-17;46;10025;254;-9497;Ulli Schuhe ;;0
47080;2022-04-15;27;2105;2005;2789;;;0
47081;2022-04-15;27;7;2005;-2789;;47080;0
47084;2022-04-20;46;11076;2010;-1630;;;0
47085;2022-04-21;46;10028;416;-4429;;;0
47086;2022-04-19;2;10032;1361;-5000; 15.04.22 KD 112389 Alexander Winkle r Im Apfelgarten 24 23747 Dahme ;;0
47087;2022-04-19;2;10035;1791;-6400; BISHER GREENPEACE ENERGY KD.-NR. 58 00063904-S001 64,00 - ABSCHLAG 04/2 2 AR1008438930 ;;0
47088;2022-04-21;2;11044;2012;-4601;Reifenwechsel       ;;0
47089;2022-04-22;11;10009;160;-50000;;;0
47090;2022-04-21;11;19;122;40000;;;0
47091;2022-04-22;46;11076;2013;1411;Lammlunge Erstattung ;;0
47092;2022-04-26;46;10028;416;-2121;;;0
47093;2022-04-26;46;10028;557;-7663;;;0
47094;2022-04-25;2;11;122;-171000;;;0
47095;2022-04-25;2;7;122;547936;IBAN: DE65200411550283404240 BLZ/BIC: COBADEHD055  ;;0
47096;2022-04-26;7;1000;2014;0;Fensterreinigung;;0
47097;2022-04-26;7;10009;2014;20000;Fensterreinigung;47096;0
47098;2022-04-26;7;10036;2014;-20000;Fensterreinigung;47096;0
47099;2022-04-27;46;1000;254;-18395;;;0
47100;2022-04-26;46;10022;254;-14990;Blaupunkt Radio;47099;0
47101;2022-04-26;46;10036;254;-3405;Rasendünger ;47099;0
47102;2022-04-29;46;11036;1516;-9772;;;0
47103;2022-04-27;2;11020;393;-2597; KdNr 6584 RG 307190 ;;0
47104;2022-04-29;2;10022;2015;5600; Bose Wave für R. Kroggel ;;0
47105;2022-04-29;2;10022;2018;-24999;Radio Wohnzimmer ;;0
47106;2022-05-02;2;10029;1348;-105000;Miete ;;0
47107;2022-05-02;2;11108;1348;-10000;Nebenkostenvorauszahlung;;0
47108;2022-05-01;43;11103;1234;-63584;;;0
47109;2022-05-02;11;10050;1144;-53330;EREF+0408418900000017082675100000002 MREF+0001747993 CRED+DE54DBK00000054093 SVWZ+4084189.0 KRANKEN 4 36,95  ;;0
47110;2022-05-02;2;10050;837;-42861;LASTSCHRIFT / BELASTUNG KV326248202;;0
47111;2022-04-28;46;11076;2016;1630;Lammlunge Erstattung ;;0
47112;2022-04-30;46;10022;2017;-599;Porto Boseradio;;0
47113;2022-05-04;46;10028;554;-3199;;;0
47114;2022-05-04;46;10028;416;-11455;;;0
47115;2022-05-04;27;2105;19;68000;;;0
47116;2022-05-04;27;2500;19;-12282;;47115;0
47117;2022-05-04;27;7;19;-55718;;47115;0
47118;2022-05-04;27;2105;18;70000;;;0
47119;2022-05-04;27;2500;18;-18462;;47118;0
47120;2022-05-04;27;7;18;-51538;;47118;0
47121;2022-05-06;2;11;122;90000;;;0
47122;2022-05-07;46;10022;254;-6900;Amazon Prime;;0
47123;2022-05-07;26;2105;20;244080;;;0
47124;2022-05-07;26;2500;20;-64376;;47123;0
47125;2022-05-07;26;19;20;-179704;;47123;0
47126;2022-05-07;25;2105;20;274320;;;0
47127;2022-05-07;25;2500;20;-72351;;47126;0
47128;2022-05-07;25;1;20;-201969;;47126;0
47129;2022-05-06;2;11046;517;-3640; Abo 4016956700 SP digital Gesamtbetrag EUR 36,40 incl. 7,00 MWST EUR 2,38 ;;0
47132;2022-05-10;46;10025;254;-19391;Schuhe Ulli;;0
47133;2022-05-10;46;10022;2019;14995;Erstattung  Radio;;0
47134;2022-05-10;2;10031;1842;-10000; ABPlan6700068178, VK200500386906, G as 100.00 EUR, Im Apfelgarten 24, D ahme 23747 ;;0
47135;2022-05-10;2;46;122;-125882; LANDESBANK BERLIN AG 9136216423 KAR TENABRECHNUNG VOM 2022-05-01 ;;0
47136;2022-05-11;46;10028;554;-2957;;;0
47137;2022-05-11;46;10028;416;-8873;;;0
47138;2022-05-15;46;11049;1973;-11447;Goslar Robert;;0
47139;2022-05-16;2;10032;1361;-5000;Wasser;;0
47140;2022-05-16;2;11076;1377;-2500;HUNDESTEUER;;0
47159;2022-03-08;26;2108;1719;18432;;;0
47160;2022-03-08;26;19;1719;-18432;Ausschüttung;47159;0
47161;2022-03-08;27;2108;1719;245294;;;0
47162;2022-05-16;27;2500;1719;-19681;;47161;0
47163;2022-03-08;27;7;1719;-225613;Ausschüttung;47161;0
47164;2022-03-08;27;2108;1568;18640;;;0
47165;2022-03-08;27;7;1568;-18640;Ausschüttung;47164;0
47166;2022-05-18;46;10028;557;-7009;;;0
47167;2022-05-18;46;10028;416;-7165;;;0
47168;2022-05-18;46;10036;254;-8751;Rasentrimmer;;0
47169;2022-05-18;46;10028;557;-8987;;;0
47170;2022-05-21;26;2105;26;183750;;;0
47171;2022-05-21;26;2500;26;-48464;;47170;0
47172;2022-05-21;26;19;26;-135286;Dividende;47170;0
47173;2022-05-21;27;2105;26;171500;;;0
47174;2022-05-21;27;2500;26;-45233;;47173;0
47175;2022-05-21;27;7;26;-126267;Dividende;47173;0
47176;2022-05-19;2;7;122;309225;;;0
47177;2022-05-20;2;11046;517;-7280;;;0
47178;2022-05-24;2;10009;160;-50000;;;0
47179;2022-05-23;2;10036;2021;-8225;Reinigung ;;0
47180;2022-05-25;11;2;122;171000;;;0
47181;2022-05-26;46;10028;1956;-7133;;;0
47182;2022-05-23;11;11076;0;-4313;;;0
47183;2022-05-26;27;2108;1823;53333;;;0
47184;2022-05-26;27;2500;1823;-11956;;47183;0
47185;2022-05-26;27;7;1823;-41377;Ausschüttung;47183;0
47186;2022-05-26;1;7;122;-201969;;;0
47187;2022-05-26;7;19;122;-493010;;;0
47188;2022-05-26;2;10028;1679;-8888;;;0
47189;2022-05-28;46;10025;254;-3588;TShirt Alex;;0
47190;2022-05-27;11;10028;218;-1444;;;0
47191;2022-06-01;46;10028;416;-6345;;;0
47192;2022-05-31;7;1000;557;0;;;0
47193;2022-05-31;7;10028;557;-12453;;47192;0
47194;2022-05-31;7;10009;557;12453;;47192;0
47195;2022-06-01;2;10029;1348;-105000;Miete ;;0
47196;2022-06-01;2;11108;1348;-10000;Nebenkostenvorauszahlung;;0
47197;2022-06-01;11;11013;991;-20860;ULRIKE BÄKER VERS.N        R 205374799;;0
47198;2022-06-01;43;11103;1234;-63584;;;0
47199;2022-06-01;11;10050;1144;-53330;EREF+0408418900000017082675100000002 MREF+0001747993 CRED+DE54DBK00000054093 SVWZ+4084189.0 KRANKEN 4 36,95  ;;0
47200;2022-06-01;2;10050;837;-42861;LASTSCHRIFT / BELASTUNG KV326248202;;0
47201;2022-06-01;7;1000;0;0;Essen mit Robert;;0
47202;2022-06-01;7;11054;0;-11000;Essen mit Robert;47201;0
47203;2022-06-01;7;10009;0;11000;;47201;0
47204;2022-06-02;11;10009;160;-50000;;;0
47205;2022-06-03;7;1000;0;0;Holzlieferung;;0
47206;2022-06-03;7;10009;0;30000;Holzlieferung;47205;0
47207;2022-06-03;7;10031;0;-30000;;47205;0
47209;2022-06-03;46;11076;2020;-5617;;;0
47210;2022-06-07;46;10025;254;-1760;Ulli Sporthose;;0
47211;2022-06-10;2;10031;1842;-10000;Gas;;0
47212;2022-06-08;2;46;122;-98205;;;0
47213;2022-06-07;11;2;122;-90000;;;0
47214;2022-06-07;2;10036;2021;-8225;;;0
47215;2022-06-07;2;11055;2022;-10290;Brillengläser  Alex;;0
47231;2022-06-10;27;2108;1568;1043840;;;0
47232;2022-06-10;27;2500;1568;-192718;;;0
47233;2022-06-10;27;7;1568;-851122;Ausschüttung;;0
47234;2022-06-10;26;2108;1719;25344;;;0
47235;2022-06-10;26;2500;1719;-4679;;;0
47236;2022-06-10;26;19;1719;-20665;Ausschüttung;;0
47237;2022-06-10;27;2108;1719;364491;;;0
47238;2022-06-10;27;2500;1719;-67293;;;0
47239;2022-06-10;27;7;1719;-297198;Ausschüttung;;0
47240;2022-06-11;46;11076;2020;5617;;;0
47241;2022-06-15;46;10028;557;-6164;;;0
47242;2022-06-16;46;10028;2024;-8359;;;0
47243;2022-06-15;46;10028;416;-15559;;;0
47244;2022-06-15;46;10028;557;-15670;;;0
47245;2022-06-15;46;10028;1956;-3156;;;0
47246;2022-06-15;2;10032;1361;-5000;Wasser;;0
47248;2022-06-17;46;10025;1949;-1900;Shirts Uli;;0
47249;2022-06-16;2;10035;2025;-7587; KD.-NR. 5800063904-S001 75,87 - VR1 000874714 ;;0
47250;2022-06-20;11;11062;1147;-42974;;;0
47251;2022-06-20;11;19;122;40722;;;0
47252;2022-06-20;7;19;122;-712481;;;0
47253;2022-06-22;11;11063;1144;95410;;;0
47254;2022-06-23;2;11105;244;-5508;ÜBERTRAG/ÜBERWEISUNG       391806560 53,46;;0
47255;2022-04-01;11;10015;1472;-85;**Endsaldo**              1.613,27H ;;0
47256;2022-06-03;11;19;2026;27228;. ;;0
47257;2022-06-23;11;10028;350;-4335;EC 56019749 230622121519 01 ;;0
47258;2022-06-24;11;11076;566;-8396;;;0
47259;2022-06-27;2;11;122;-171000;;;0
47260;2022-06-27;2;7;122;976952; Uebertrag auf Girokonto ;;0
47261;2022-06-29;46;10028;416;-4104;;;0
47262;2022-06-29;46;10028;1956;-6993;;;0
47263;2022-06-29;46;10028;416;-9380;;;0
47264;2022-07-01;2;10029;1348;-105000;Miete ;;0
47265;2022-07-01;2;11108;1348;-10000;Nebenkostenvorauszahlung;;0
47266;2022-07-01;43;11103;1234;-63584;;;0
47267;2022-07-01;11;10050;1144;-53330;EREF+0408418900000017082675100000002 MREF+0001747993 CRED+DE54DBK00000054093 SVWZ+4084189.0 KRANKEN 4 36,95  ;;0
47268;2022-07-01;2;10050;837;-42861;LASTSCHRIFT / BELASTUNG KV326248202;;0
47270;2022-07-01;2;10028;2029;-8200;HE DE        2022-06-30T15:02:41                 ;;0
47274;2022-07-06;2;11;122;90000;;;0
47275;2022-07-01;11;10028;218;-3282;;;0
47276;2022-06-30;11;10022;1899;-1900;;;0
47278;2022-07-08;46;2;122;73045;;;0
47279;2022-07-08;2;11076;1387;-5595; 91008548048 08.07.2022 Haftpflicht Beannie;;0
47280;2022-07-09;46;10028;416;-1467;;;0
47281;2022-07-08;11;10009;160;-60000;;;0
47282;2022-07-12;46;10028;416;-11959;;;0
47283;2022-07-12;46;10028;557;-18685;;;0
47284;2022-07-11;2;10031;1842;-11100; ABPlan6700068178, VK200500386906, G as 111.00 EUR, Im Apfelgarten 24, D ahme 23747 ;;0
47285;2022-07-13;2;11065;2030;-4445;LUEBECK DE        2022-07-12T18:13:25                 ;;0
47286;2022-07-15;2;10032;1361;-5000; 15.07.22 KD 112389 Alexander Winkle r Im Apfelgarten 24 23747 Dahme ;;0
47287;2022-07-15;2;10035;2025;-7600; KD.-NR. 5800063904-S001 76,00 - ABS CHLAG 07/22 AR1009148483 ;;0
47290;2022-07-16;46;10028;416;-1524;;;0
47291;2022-07-18;27;2108;2005;294294;;;0
47292;2022-07-18;27;2500;2005;-54333;;;0
47293;2022-07-18;27;7;2005;-239961;Ausschüttung;;0
47294;2022-07-18;46;11076;2031;-4933;;;0
47295;2022-07-19;2;11020;565;-2706; Kd.Nr. 001954184012 VK 1051523843 R g.Nr. 003670459707 vom 11.07.22 Vod afone sagt Danke ;;0
47296;2022-07-20;46;10028;416;-2729;;;0
47297;2022-07-21;2;11012;837;101888; BEITRAGSRUECKERSTATT.2021 K V326248202 ;;0
47298;2022-07-21;2;11053;2032;-630; Ihr Auftrag S4O266 vom 11.07.2022 ;;0
47299;2022-07-25;2;11;122;-171000;;;0
47300;2022-07-26;46;10036;1806;-2616;Regeneriersalz ;;0
47301;2022-07-26;46;10028;557;-3863;;;0
47302;2022-07-26;46;10028;416;-9961;;;0
47303;2022-07-26;2;11053;2032;-900; Ihr Auftrag HY422W vom 19.07.2022 ;;0
47304;2022-07-26;2;11076;1859;-3469; Bitiba Re. 252762287 ;;0
47305;2022-07-28;2;11076;2033;-20547; QRBFS-NR 5-15221-46419983 Ulrike Ba eker ;;0
47306;2022-07-28;46;10022;2034;-1299;Handyhülle;;0
47307;2022-07-30;46;10028;416;-1003;;;0
47308;2022-08-01;2;10029;1348;-105000;Miete ;;0
47309;2022-08-01;2;11108;1348;-10000;Nebenkostenvorauszahlung;;0
47311;2022-08-01;43;11103;1234;-63584;;;0
47312;2022-08-01;11;10050;1144;-53330;EREF+0408418900000017082675100000002 MREF+0001747993 CRED+DE54DBK00000054093 SVWZ+4084189.0 KRANKEN 4 36,95  ;;0
47313;2022-08-01;2;10050;837;-42861;LASTSCHRIFT / BELASTUNG KV326248202;;0
47314;2022-08-01;2;10034;2035;-7643; 52536300 / Hausrat Beitrag 01.08.22 - meine-hk.de - Jetzt anmelden und Rechnung herunterladen. ;;0
47315;2022-08-03;46;10028;416;-1921;;;0
47316;2022-08-03;46;10028;557;-7855;;;0
47317;2022-08-04;46;10022;2036;-102900;Handy s22 Ultra Alex;;0
47318;2022-08-05;11;10028;416;-4681;;;0
47319;2022-08-05;11;10022;1899;-1900;;;0
47320;2022-08-01;11;11076;2037;-3883;;;0
47321;2022-07-27;11;10028;350;-1359;;;0
47322;2022-07-27;11;10028;416;-1187;;;0
47323;2022-08-08;2;10028;2029;-9488;HE DE        2022-08-05T10:10:46                 ;;0
47324;2022-08-08;2;11;122;90000;;;0
47325;2022-08-05;46;10025;2038;-18590;Schuhe/ Stiefel Ulli;;0
47326;2022-08-09;46;10028;416;-1798;;;0
47327;2022-08-09;46;10028;557;-5353;;;0
47328;2022-08-09;46;10028;557;-8144;;;0
47329;2022-08-10;2;10031;1842;-11100;Gas;;0
47330;2022-08-09;2;46;122;-60039;;;0
47331;2022-08-10;46;10036;2039;-4690;Petroleum ;;0
47332;2022-08-12;46;10028;416;-4292;;;0
47333;2022-08-13;46;11036;1516;-8571;;;0
47334;2022-08-15;46;10022;2040;-139900;Laptop Alex;;0
47335;2022-08-15;2;10032;1361;-5000;Wasser;;0
47336;2022-08-15;2;11076;1377;-2500;HUNDESTEUER;;0
47337;2022-08-15;2;10035;2025;-7600;Abschlag Strom;;0
47338;2022-08-15;11;10028;350;-3457;;;0
47339;2022-08-17;2;11020;565;-4000;Festnetz/ Internet;;0
47340;2022-08-18;2;11062;2041;-67059; Rg.2022-08-840 v. 5.8.22 ;;0
47341;2022-08-19;2;11046;517;-7280; Abo 4025684897 SPIEGEL Gesamtbetrag EUR 72,80 incl. 7,00 MWST EUR 4,76 ;;0
47342;2022-08-23;46;10028;557;-4985;;;0
47343;2022-08-23;46;10028;416;-6904;;;0
47344;2022-08-22;11;10009;160;-75000;;;0
47345;2022-08-22;11;19;122;14624;;;0
47347;2022-08-25;46;10022;2040;139900;Erstattung laptop Alex;;0
47348;2022-08-25;46;10025;2042;11995;Erstattung Schuhe Ulli ;;0
47349;2022-08-25;2;11;122;-171000;;;0
47351;2022-08-30;46;10028;416;-3282;;;0
47352;2022-08-30;46;10028;557;-7009;;;0
47353;2022-08-30;46;10028;557;-10965;;;0
47355;2022-08-24;2;11053;2032;-900; Ihr Auftrag KDH2VF vom 17.08.2022 ;;0
47356;2022-08-31;46;1000;2043;-16105;;;0
47357;2022-09-01;11;10028;416;-4703;;;0
47358;2022-09-01;2;10029;1348;-105000;Miete ;;0
47359;2022-09-01;2;11108;1348;-10000;Nebenkostenvorauszahlung;;0
47360;2022-09-01;43;11103;1234;-63584;;;0
47361;2022-09-01;11;10050;1144;-53330;EREF+0408418900000017082675100000002 MREF+0001747993 CRED+DE54DBK00000054093 SVWZ+4084189.0 KRANKEN 4 36,95  ;;0
47362;2022-09-01;2;10050;837;-42861;LASTSCHRIFT / BELASTUNG KV326248202;;0
47363;2022-09-05;11;11076;1752;-3399;;;0
47364;2022-09-01;2;7;122;739961; Uebertrag auf Girokonto ;;0
47365;2022-09-01;2;10015;597;-9; Kosten genutzte mobileTAN Vormonat 1 kostenpflichtige mobileTAN ;;0
47366;2022-09-06;2;11;122;90000;;;0
47367;2022-09-02;46;10025;2044;4999;Ers4attung Jacke Alex;;0
47368;2022-09-07;46;10028;557;-2920;;;0
47369;2022-09-07;46;10028;416;-5315;;;0
47370;2022-08-31;46;10036;2043;-4000;Zahnbürsten ;47356;0
47371;2022-08-31;46;10025;2043;-12105;Jacke/Jeans Alex;47356;0
47373;2022-09-08;2;46;122;-201369;;;0
47374;2022-09-09;11;10022;1899;-2100;;;0
47375;2022-09-10;46;10028;1956;-1917;;;0
47376;2022-09-10;46;10028;416;-11303;;;0
47377;2022-09-10;27;2108;1568;363480;;;0
47378;2022-09-10;27;2500;1568;-67106;;;0
47379;2022-09-10;27;7;1568;-296374;Ausschüttung;;0
47380;2022-09-10;27;2108;1719;283630;;;0
47381;2022-09-10;27;10015;1719;-52364;;;0
47382;2022-09-10;27;7;1719;-231266;Ausschüttung;;0
47384;2022-09-12;2;10031;1842;-11100; ABPlan6700068178, VK200500386906, G as 111.00 EUR, Im Apfelgarten 24, D ahme 23747 ;;0
47386;2022-09-15;2;10032;1361;-5000;Wasser;;0
47387;2022-09-15;2;10035;2025;-7600;Abschlag Strom;;0
47388;2022-09-12;2;11020;393;-8100; KdNr 6584 RG 313571 ;;0
47389;2022-09-13;46;1000;2045;-23490;;;0
47390;2022-09-14;46;10028;416;-2939;;;0
47391;2022-09-14;46;10028;557;-11084;;;0
47392;2022-09-13;46;10036;2045;-4000;Holzkohle;47389;0
47393;2022-09-13;46;10025;2045;-19490;Schuhe/Pulli Ulli;47389;0
47395;2022-09-16;2;11020;565;-4000;Festnetz/ Internet;;0
47396;2022-09-17;46;10025;2039;-17114;Handschuhe Uli;;0
47397;2022-09-20;11;10028;350;-14501;;;0
47398;2022-09-17;46;10025;254;2782;;;0
47399;2022-09-23;46;10037;1834;-5;;;0
47400;2022-09-21;2;11105;244;-5508;ÜBERTRAG/ÜBERWEISUNG       391806560 53,46;;0
47401;2022-09-25;11;10009;160;-100000;;;0
47402;2022-09-25;11;19;122;100000;;;0
47403;2022-09-26;2;11062;2046;-55829; Rg.-Nr. 39665 v. 25.08.22 MRT Ulli;;0
47404;2022-09-26;2;11;122;-171000;;;0
47406;2022-09-29;46;10028;557;-5539;;;0
47407;2022-09-29;46;10028;416;-11374;;;0
47408;2022-10-03;2;10029;1348;-105000;Miete ;;0
47409;2022-10-03;2;11108;1348;-10000;Nebenkostenvorauszahlung;;0
47410;2022-10-01;43;11103;1234;-63584;;;0
47411;2022-10-01;11;10050;1144;-53330;EREF+0408418900000017082675100000002 MREF+0001747993 CRED+DE54DBK00000054093 SVWZ+4084189.0 KRANKEN 4 36,95  ;;0
47412;2022-10-03;2;10050;837;-42861;LASTSCHRIFT / BELASTUNG KV326248202;;0
47413;2022-09-30;2;7;122;682816; Uebertrag auf Girokonto ;;0
47414;2022-10-03;2;11062;2047;-527827; Rg. 2185/000840/2185 v. 31.08.22 Zähne Ulli;;0
47415;2022-10-02;46;1000;2048;-7079;;;0
47416;2022-10-02;46;10022;2048;-5990;Rasierer Alex;47415;0
47417;2022-10-02;46;11076;2048;-1089;Hundedecke;47415;0
47419;2022-10-06;2;11;122;90000;;;0
47420;2022-10-10;46;2;122;85219;;;0
47421;2022-10-06;2;10035;2025;-5500; Bisher Greenpeace Energy: 1 Anteil( e) fuer WINKLER ALEXANDER KdNr. 580 0063904 ;;0
47422;2022-10-06;46;10028;350;-1850;;;0
